Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,132.26592,114.1258,152.46955,104.57555,164.69576,190,14365,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,123.9614,105.49735,141.7323,96.49838,153.30745,185,14924,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E06000014,York,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,111.43887,95.92177,130.21258,87.45125,141.2042,170,15255,,,Similar,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000015,Derby,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,71.33516,62.02862,83.40225,56.72273,90.23186,180,25233,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000016,Leicester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,82.69328,72.99623,92.09622,68.09687,98.07112,295,35674,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000017,Rutland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,78.74016,56.02823,123.73259,43.15698,148.87414,25,3175,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000004,East Midlands region (statistical),E06000018,Nottingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,93.05655,82.08768,105.08276,76.23297,112.31139,260,27940,,,Better,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000019,Herefordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,119.976,104.32368,140.27122,95.3999,151.75768,180,15003,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,164.76475,145.12144,184.98976,134.94862,197.50479,270,16387,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,122.3914,108.4303,136.74695,101.16526,145.60383,295,24103,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,120.1758,103.02877,139.3604,94.03748,150.99248,175,14562,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000023,Bristol,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,120.68185,110.12557,131.97696,104.37146,138.69407,480,39774,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000024,North Somerset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,107.46762,92.3994,123.06686,84.74901,132.83553,195,18145,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,113.14587,100.05062,127.47866,93.05043,136.08725,270,23863,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000026,Plymouth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,157.82251,142.03926,175.86849,133.27788,186.38399,345,21860,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000027,Torbay,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,123.44507,101.40129,144.51948,91.01647,158.56184,130,10531,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000030,Swindon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,99.61104,87.03506,114.54009,80.13099,123.26664,210,21082,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000031,Peterborough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,134.06751,118.37122,150.21972,110.22615,160.20229,280,20885,,,Similar,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000032,Luton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,120.99089,107.57626,135.6157,100.38087,144.38469,295,24382,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,98.38888,83.73329,114.87106,76.08353,124.88659,160,16262,,,Better,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000034,Thurrock,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,69.34813,57.49551,82.92398,51.40909,91.23714,120,17304,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000035,Medway,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,140.59353,126.63083,155.67516,119.08122,164.68145,370,26317,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,125.63903,105.22476,146.8976,95.07927,160.37843,145,11541,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000037,West Berkshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,86.25265,70.85039,100.97762,63.59438,110.7892,130,15072,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000038,Reading,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,90.71572,77.12528,107.41794,69.74137,117.20989,145,15984,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000039,Slough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,110.43779,96.00629,127.68017,88.09874,137.76444,195,17657,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,94.57093,80.57371,113.45529,72.60424,124.12201,135,14275,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000041,Wokingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,78.76,66.13302,94.52467,59.30524,103.77958,125,15871,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,100.81346,88.88769,112.37467,82.8693,119.72697,290,28766,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,115.60694,102.58642,131.84371,95.1524,141.05309,250,21625,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000044,Portsmouth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,95.48232,82.86922,111.89656,75.67909,121.18473,175,18328,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000045,Southampton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,150.02143,133.90948,167.53779,125.24635,178.02775,315,20997,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000008,South East region (statistical),E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,194.42337,166.95034,220.91195,153.4434,238.06344,205,10544,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000047,County Durham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,198.17254,185.41564,212.57366,178.10183,220.79512,835,42135,,,Worse,Worse,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000049,Cheshire East,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,136.82687,124.56881,150.63902,117.73519,158.6778,435,31792,,,Worse,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,131.03839,117.68853,144.72283,110.66242,153.10664,370,28236,,,Similar,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E06000051,Shropshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,120.00163,105.92961,133.64685,98.81982,142.31742,295,24583,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000052,Cornwall,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,121.312,110.98322,131.85514,105.46276,138.25205,530,43689,Value for Cornwall and Isles of Scilly combined,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000009,South West region (statistical),E06000054,Wiltshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,108.59269,98.99567,118.86876,93.76766,124.98181,470,43281,,,Better,Better,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000055,Bedford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,102.85501,87.18299,119.13136,79.31797,129.39429,165,16042,,,Better,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000006,East of England region (statistical),E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,114.74816,101.81103,128.87367,94.88084,137.34885,285,24837,,,Similar,Similar,20140000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E06000057,Northumberland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2014/15,150.7458,136.72158,167.52465,128.70128,177.06554,380,25208,,,Worse,Better,20140000,,,1y
